district,date,temp_moy,temp_max,humidite,precip_mensuel,cas
Kousseri,2023-09-01,28.59,38.77,71.76,100.5,1704.0
Kousseri,2023-10-01,30.93,41.06,48.7,13.02,2052.0
Kousseri,2023-11-01,30.76,40.71,27.73,0.9,1322.0
Kousseri,2023-12-01,26.4,39.54,19.9,0.0,1525.0
Kousseri,2024-01-01,24.77,37.05,15.23,0.0,1611.0
Kousseri,2024-02-01,28.06,43.93,16.3,0.0,1777.0
Kousseri,2024-03-01,33.84,46.19,11.91,0.0,1465.0
Kousseri,2024-04-01,36.2,46.53,15.88,3.9,1161.0
Kousseri,2024-05-01,37.24,46.91,24.9,4.03,1028.0
Kousseri,2024-06-01,32.08,43.19,54.7,93.9,867.0
Kousseri,2024-07-01,28.44,38.39,72.0,157.17,1314.0
Kousseri,2024-08-01,25.99,33.16,84.15,258.23,1588.0
Kousseri,2024-09-01,26.99,33.65,80.04,87.9,1675.0
Kousseri,2024-10-01,27.36,37.11,67.93,39.99,1888.0
Kousseri,2024-11-01,25.61,38.45,37.03,0.0,2227.0
Kousseri,2024-12-01,24.59,38.09,27.86,0.0,2028.0
Kousseri,2025-01-01,25.9,39.66,21.24,0.0,2146.0
Kousseri,2025-02-01,28.92,41.88,15.79,0.0,1934.0
Kousseri,2025-03-01,32.4,44.2,12.19,0.0,1472.0
Kousseri,2025-04-01,34.77,45.72,16.51,2.1,1169.0
Kousseri,2025-05-01,36.12,45.54,23.81,5.89,967.0
Kousseri,2025-06-01,33.38,43.57,45.36,68.1,1160.0
Kousseri,2025-07-01,28.54,39.22,68.82,174.84,1117.0
Kousseri,2025-08-01,26.8,33.9,77.07,184.45,1923.0
Kousseri,2025-09-01,27.16,35.34,78.31,100.2,1838.0
Kousseri,2025-10-01,28.08,38.87,58.17,13.02,1513.0
Kousseri,2025-11-01,28.64,39.97,26.77,0.0,1074.0
Kousseri,2025-12-01,27.73,39.93,21.83,0.0,1248.0
Koza,2017-01-01,24.86,38.77,22.2,0.0,168.0
Koza,2017-02-01,24.9,37.81,13.33,0.84,72.0
Koza,2017-03-01,29.12,41.38,12.3,0.0,141.0
Koza,2017-04-01,32.95,43.02,25.0,1.8,320.0
Koza,2017-05-01,30.34,42.12,53.48,103.85,191.0
Koza,2017-06-01,28.19,39.48,64.18,115.8,170.0
Koza,2017-07-01,25.71,32.47,77.95,204.91,373.0
Koza,2017-08-01,24.78,31.58,82.95,202.12,914.0
Koza,2017-09-01,25.45,33.38,78.66,114.3,2210.0
Koza,2017-10-01,26.79,36.14,53.24,14.88,1492.0
Koza,2017-11-01,25.3,37.26,31.53,0.0,1032.0
Koza,2017-12-01,24.18,36.33,26.43,0.0,905.0
Koza,2018-01-01,20.94,33.81,16.82,0.0,166.0
Koza,2018-02-01,27.98,40.55,17.01,1.12,240.0
Koza,2018-03-01,30.11,40.75,12.23,0.31,74.0
Koza,2018-04-01,32.52,42.46,24.75,1.5,70.0
Koza,2018-05-01,30.57,41.56,54.16,67.27,9.0
Koza,2018-06-01,28.88,39.21,60.11,98.1,58.0
Koza,2018-07-01,26.36,34.54,72.86,205.22,584.0
Koza,2018-08-01,24.49,30.85,84.34,276.52,729.0
Koza,2018-09-01,25.19,32.2,81.63,183.3,345.0
Koza,2018-10-01,26.56,34.53,69.3,41.54,347.0
Koza,2018-11-01,25.36,35.74,41.09,0.9,186.0
Koza,2018-12-01,22.3,34.54,31.84,0.0,269.0
Koza,2019-01-01,23.3,37.18,21.32,0.0,371.0
Koza,2019-02-01,25.91,39.47,16.76,0.28,283.0
Koza,2019-03-01,30.57,42.25,14.63,0.0,464.0
Koza,2019-04-01,33.02,43.11,20.29,1.5,232.0
Koza,2019-05-01,31.95,42.8,46.06,53.63,277.0
Koza,2019-06-01,28.41,38.48,64.69,211.2,318.0
Koza,2019-07-01,25.89,33.99,77.13,166.78,646.0
Koza,2019-08-01,24.41,30.22,83.45,152.83,871.0
Koza,2019-09-01,25.94,33.45,76.74,85.2,1061.0
Koza,2019-10-01,25.84,34.72,73.65,64.48,2161.0
Koza,2019-11-01,26.69,36.81,44.46,0.0,1934.0
Koza,2019-12-01,22.12,34.52,27.06,0.0,1334.0
Koza,2020-01-01,22.43,36.66,20.76,0.0,846.0
Koza,2020-02-01,25.19,39.2,16.72,0.0,426.0
Koza,2020-03-01,30.17,41.93,17.55,0.0,521.0
Koza,2020-04-01,32.4,42.83,30.99,21.6,495.0
Koza,2020-05-01,30.95,41.79,50.49,21.08,436.0
Koza,2020-06-01,30.29,40.55,53.94,40.2,483.0
Koza,2020-07-01,26.99,38.83,68.45,143.22,563.0
Koza,2020-08-01,24.88,32.71,79.85,164.61,1770.0
Koza,2020-09-01,25.15,33.5,79.66,144.9,1766.0
Koza,2020-10-01,26.48,36.05,59.05,22.94,2334.0
Koza,2020-11-01,25.21,35.7,40.55,0.3,1664.0
Koza,2020-12-01,24.94,36.59,27.9,0.0,1363.0
Koza,2021-01-01,24.54,37.27,19.66,0.0,1016.0
Koza,2021-02-01,25.07,37.91,15.39,0.0,679.0
Koza,2021-03-01,30.3,41.6,22.32,0.62,649.0
Koza,2021-04-01,31.96,43.0,23.2,2.4,472.0
Koza,2021-05-01,32.79,42.06,35.24,8.99,517.0
Koza,2021-06-01,29.85,40.17,54.45,58.5,478.0
Koza,2021-07-01,26.38,37.09,71.95,128.96,613.0
Koza,2021-08-01,25.78,34.18,75.62,108.5,1471.0
Koza,2021-09-01,26.53,35.49,71.9,67.5,2057.0
Koza,2021-10-01,28.57,37.71,55.46,34.1,2028.0
Koza,2021-11-01,27.68,37.77,33.87,0.0,1529.0
Koza,2021-12-01,24.63,36.18,23.82,0.0,865.0
Koza,2022-01-01,22.83,35.94,21.42,0.0,804.0
Koza,2022-02-01,24.16,38.12,14.33,0.0,621.0
Koza,2022-03-01,29.63,41.31,12.54,0.0,605.0
Koza,2022-04-01,32.11,43.29,34.82,10.8,410.0
Koza,2022-05-01,30.65,40.31,51.12,24.49,472.0
Koza,2022-06-01,29.39,40.24,55.44,54.0,479.0
Koza,2022-07-01,26.68,37.99,70.91,167.09,1550.0
Koza,2022-08-01,24.36,32.11,83.8,227.85,1771.0
Koza,2022-09-01,25.11,31.98,80.94,195.9,1308.0
Koza,2022-10-01,25.9,34.42,64.46,3.41,1450.0
Koza,2022-11-01,24.29,35.49,38.41,0.0,928.0
Koza,2022-12-01,22.25,36.26,30.75,0.0,939.0
Koza,2023-01-01,23.77,38.5,23.62,0.0,897.0
Koza,2023-02-01,25.69,39.84,16.92,0.0,648.0
Koza,2023-03-01,29.88,42.1,16.92,1.24,597.0
Koza,2023-04-01,32.84,42.54,26.18,3.6,605.0
Koza,2023-05-01,31.75,41.51,45.5,62.31,684.0
Koza,2023-06-01,28.88,38.51,60.12,75.3,735.0
Koza,2023-07-01,29.06,38.12,58.67,76.26,792.0
Koza,2023-08-01,26.85,36.59,71.34,135.16,1243.0
Koza,2023-09-01,27.29,37.7,69.61,87.9,1568.0
Koza,2023-10-01,29.67,38.62,48.33,12.09,2171.0
Koza,2023-11-01,28.72,38.4,32.95,3.3,1539.0
Koza,2023-12-01,24.18,37.3,23.27,0.0,969.0
Koza,2024-01-01,22.81,35.32,16.75,0.0,858.0
Koza,2024-02-01,26.36,42.2,17.5,0.29,643.0
Koza,2024-03-01,32.32,44.4,13.22,0.0,637.0
Koza,2024-04-01,34.23,44.68,19.89,0.6,691.0
Koza,2024-05-01,34.95,43.95,31.5,5.58,759.0
Koza,2024-06-01,30.34,41.4,56.04,121.2,907.0
Koza,2024-07-01,26.41,36.23,75.63,287.37,1138.0
Koza,2024-08-01,24.33,29.71,86.85,310.31,1585.0
Koza,2024-09-01,25.36,31.7,81.64,111.6,2534.0
Koza,2024-10-01,25.47,32.99,72.76,64.79,2426.0
Koza,2024-11-01,22.21,33.86,50.48,0.0,1607.0
Koza,2024-12-01,21.32,34.39,38.86,0.0,1278.0
Koza,2025-01-01,23.15,37.01,28.26,0.0,996.0
Koza,2025-02-01,26.73,39.71,18.66,0.0,753.0
Koza,2025-03-01,30.57,42.5,13.51,0.0,703.0
Koza,2025-04-01,32.89,43.64,18.26,4.2,607.0
Koza,2025-05-01,34.11,43.54,27.23,5.27,599.0
Koza,2025-06-01,31.36,41.72,47.47,57.6,694.0
Koza,2025-07-01,26.35,35.63,72.96,257.92,691.0
Koza,2025-08-01,25.08,32.62,79.44,194.37,1410.0
Koza,2025-09-01,25.8,33.53,78.23,100.2,1921.0
Koza,2025-10-01,26.74,36.41,58.91,21.7,1821.0
Koza,2025-11-01,25.94,37.44,35.04,0.0,992.0
Koza,2025-12-01,25.35,37.14,27.25,0.0,909.0
Mada,2017-01-01,25.86,40.24,20.17,0.0,791.0
Mada,2017-02-01,25.34,38.67,14.4,0.0,537.0
Mada,2017-03-01,30.02,42.72,14.04,0.0,563.0
Mada,2017-04-01,34.42,44.54,17.46,0.0,700.0
Mada,2017-05-01,35.15,45.07,32.6,9.61,367.0
Mada,2017-06-01,31.68,43.15,53.38,113.4,
Mada,2017-07-01,29.03,38.42,65.56,115.63,468.0
Mada,2017-08-01,27.64,35.51,72.93,141.36,1240.0
Mada,2017-09-01,28.41,38.13,68.4,95.4,1392.0
Mada,2017-10-01,28.91,39.04,37.73,4.03,1251.0
Mada,2017-11-01,27.22,39.34,21.39,0.0,648.0
Mada,2017-12-01,25.47,37.75,23.04,0.0,508.0
Mada,2018-01-01,21.37,33.61,19.28,0.0,984.0
Mada,2018-02-01,28.7,41.25,17.37,0.0,509.0
Mada,2018-03-01,31.26,42.71,12.0,0.0,586.0
Mada,2018-04-01,34.01,45.12,16.28,0.6,554.0
Mada,2018-05-01,34.9,45.28,37.48,27.28,374.0
Mada,2018-06-01,32.67,43.89,47.66,90.0,18.0
Mada,2018-07-01,28.83,37.4,65.96,198.09,206.0
Mada,2018-08-01,26.84,33.58,78.08,266.29,251.0
Mada,2018-09-01,27.03,34.9,78.1,114.6,404.0
Mada,2018-10-01,28.18,37.81,61.87,9.3,488.0
Mada,2018-11-01,26.15,36.88,31.19,0.0,234.0
Mada,2018-12-01,23.61,36.07,26.37,0.0,822.0
Mada,2019-01-01,24.02,38.13,19.55,0.0,530.0
Mada,2019-02-01,25.98,39.44,17.52,0.0,372.0
Mada,2019-03-01,31.44,44.4,15.42,0.0,617.0
Mada,2019-04-01,34.5,45.12,15.32,0.9,490.0
Mada,2019-05-01,35.18,45.68,33.87,17.36,236.0
Mada,2019-06-01,31.83,43.68,53.81,103.2,78.0
Mada,2019-07-01,29.34,38.96,64.45,121.83,434.0
Mada,2019-08-01,27.24,35.23,74.88,172.36,456.0
Mada,2019-09-01,28.64,38.5,68.24,84.0,729.0
Mada,2019-10-01,28.02,37.31,67.16,54.87,815.0
Mada,2019-11-01,27.46,38.16,35.81,0.0,953.0
Mada,2019-12-01,23.02,34.9,24.19,0.0,447.0
Mada,2020-01-01,22.68,37.18,22.38,0.0,924.0
Mada,2020-02-01,25.14,39.41,18.49,0.0,768.0
Mada,2020-03-01,31.28,43.41,17.16,0.0,760.0
Mada,2020-04-01,34.27,46.13,17.92,0.3,927.0
Mada,2020-05-01,34.71,44.65,31.5,12.4,619.0
Mada,2020-06-01,34.26,43.83,40.19,22.8,496.0
Mada,2020-07-01,29.44,40.48,63.16,142.6,659.0
Mada,2020-08-01,26.62,34.71,79.69,398.66,1478.0
Mada,2020-09-01,26.79,34.78,78.49,90.9,1928.0
Mada,2020-10-01,26.58,36.02,64.15,88.04,2231.0
Mada,2020-11-01,23.85,34.77,48.41,0.3,1668.0
Mada,2020-12-01,24.66,36.94,31.25,0.0,2287.0
Mada,2021-01-01,24.48,37.04,23.41,0.0,2232.0
Mada,2021-02-01,25.11,38.19,18.8,0.0,1668.0
Mada,2021-03-01,31.16,43.51,16.98,0.0,1572.0
Mada,2021-04-01,33.07,43.9,14.75,0.0,850.0
Mada,2021-05-01,35.17,44.21,23.56,1.86,1647.0
Mada,2021-06-01,32.95,42.89,45.1,33.3,692.0
Mada,2021-07-01,29.29,40.35,64.7,227.85,957.0
Mada,2021-08-01,27.32,35.38,76.43,102.3,3257.0
Mada,2021-09-01,27.96,36.51,72.07,113.4,2794.0
Mada,2021-10-01,28.6,38.24,51.66,43.09,1640.0
Mada,2021-11-01,27.9,38.26,29.06,0.0,1597.0
Mada,2021-12-01,24.6,36.18,25.19,0.0,1956.0
Mada,2022-01-01,22.7,35.72,24.27,0.0,1266.0
Mada,2022-02-01,24.28,38.59,16.87,0.0,1046.0
Mada,2022-03-01,30.09,43.24,13.62,0.0,1953.0
Mada,2022-04-01,34.67,44.85,23.96,2.1,1516.0
Mada,2022-05-01,34.28,42.89,34.44,17.36,939.0
Mada,2022-06-01,32.79,43.14,43.19,56.4,878.0
Mada,2022-07-01,28.92,39.98,66.52,200.26,1152.0
Mada,2022-08-01,26.36,34.08,79.5,267.22,1778.0
Mada,2022-09-01,26.69,34.7,79.9,150.6,2525.0
Mada,2022-10-01,26.51,34.22,62.9,4.34,1627.0
Mada,2022-11-01,24.23,35.36,38.4,0.0,1382.0
Mada,2022-12-01,23.1,36.88,29.24,0.0,1282.0
Mada,2023-01-01,24.3,39.62,24.44,0.0,1444.0
Mada,2023-02-01,25.95,40.3,19.43,0.0,1425.0
Mada,2023-03-01,30.83,42.52,17.56,3.1,1414.0
Mada,2023-04-01,34.22,44.09,20.18,13.5,1332.0
Mada,2023-05-01,35.43,44.57,30.2,17.98,1410.0
Mada,2023-06-01,31.61,41.64,54.24,72.6,1178.0
Mada,2023-07-01,31.64,40.67,54.25,132.68,1518.0
Mada,2023-08-01,28.34,36.92,72.83,389.05,1391.0
Mada,2023-09-01,28.51,38.83,72.14,78.3,1204.0
Mada,2023-10-01,29.34,38.85,47.21,7.75,1151.0
Mada,2023-11-01,29.09,38.68,30.35,0.0,988.0
Mada,2023-12-01,24.61,37.85,25.78,0.0,877.0
Mada,2024-01-01,22.99,35.21,21.22,0.0,975.0
Mada,2024-02-01,26.5,42.95,19.64,0.0,946.0
Mada,2024-03-01,33.02,45.19,13.86,0.0,885.0
Mada,2024-04-01,35.51,46.53,13.47,0.0,803.0
Mada,2024-05-01,36.99,46.45,20.99,13.64,704.0
Mada,2024-06-01,33.69,42.07,46.65,92.4,787.0
Mada,2024-07-01,28.71,37.5,71.05,267.84,1284.0
Mada,2024-08-01,26.12,31.8,84.58,301.94,1363.0
Mada,2024-09-01,27.39,34.29,78.19,103.5,1419.0
Mada,2024-10-01,26.56,35.81,68.66,34.72,1398.0
Mada,2024-11-01,22.04,34.45,49.19,0.0,878.0
Mada,2024-12-01,21.68,35.45,36.62,0.0,916.0
Mada,2025-01-01,23.63,37.51,28.04,0.0,1017.0
Mada,2025-02-01,27.14,40.36,20.5,0.0,1186.0
Mada,2025-03-01,31.28,43.83,15.66,0.0,1204.0
Mada,2025-04-01,33.97,45.41,15.73,0.0,706.0
Mada,2025-05-01,35.51,45.43,21.75,9.92,832.0
Mada,2025-06-01,34.77,44.07,35.81,37.2,685.0
Mada,2025-07-01,29.2,39.09,65.34,416.64,885.0
Mada,2025-08-01,26.86,34.38,77.99,269.08,1161.0
Mada,2025-09-01,27.52,35.53,76.07,110.1,1074.0
Mada,2025-10-01,26.85,36.29,58.81,17.36,999.0
Mada,2025-11-01,25.7,37.2,37.34,0.0,1021.0
Mada,2025-12-01,25.47,37.88,29.09,0.0,1237.0
Maga,2017-01-01,27.67,41.15,17.07,0.0,203.0
Maga,2017-02-01,27.51,39.9,11.78,0.0,248.0
Maga,2017-03-01,31.5,43.26,11.82,0.0,257.0
Maga,2017-04-01,35.1,44.77,25.29,2.4,272.0
Maga,2017-05-01,32.86,43.6,47.0,62.62,170.0
Maga,2017-06-01,29.18,40.01,65.79,94.2,228.0
Maga,2017-07-01,27.43,35.14,74.71,181.35,466.0
Maga,2017-08-01,25.96,32.55,82.83,263.81,
Maga,2017-09-01,26.51,34.16,79.93,115.8,1190.0
Maga,2017-10-01,27.97,38.45,57.61,16.12,973.0
Maga,2017-11-01,28.5,40.59,25.27,0.0,349.0
Maga,2017-12-01,27.11,38.8,20.2,0.0,253.0
Maga,2018-01-01,23.41,36.05,14.52,0.0,259.0
Maga,2018-02-01,30.17,42.39,15.53,1.96,149.0
Maga,2018-03-01,32.3,43.0,13.21,0.0,132.0
Maga,2018-04-01,34.57,44.89,24.11,6.9,129.0
Maga,2018-05-01,31.82,43.67,54.31,53.94,120.0
Maga,2018-06-01,29.86,41.13,61.72,95.4,114.0
Maga,2018-07-01,27.35,35.3,73.98,217.62,862.0
Maga,2018-08-01,25.83,31.72,83.16,304.11,994.0
Maga,2018-09-01,26.25,33.03,82.61,153.9,1503.0
Maga,2018-10-01,27.82,37.72,70.28,15.81,1625.0
Maga,2018-11-01,28.06,39.31,37.21,2.1,804.0
Maga,2018-12-01,26.08,38.36,21.45,0.0,124.0
Maga,2019-01-01,26.51,39.84,15.64,0.0,256.0
Maga,2019-02-01,28.27,41.72,14.6,0.0,209.0
Maga,2019-03-01,33.01,44.91,14.25,0.0,382.0
Maga,2019-04-01,35.14,45.07,18.5,0.6,138.0
Maga,2019-05-01,33.91,45.47,43.24,42.16,54.0
Maga,2019-06-01,29.84,40.4,64.95,186.3,334.0
Maga,2019-07-01,27.19,36.07,76.62,135.16,368.0
Maga,2019-08-01,25.82,31.48,82.39,176.7,836.0
Maga,2019-09-01,27.03,35.64,77.96,93.6,1557.0
Maga,2019-10-01,26.95,36.13,75.15,70.37,1765.0
Maga,2019-11-01,27.73,38.73,47.91,0.0,1608.0
Maga,2019-12-01,25.16,37.52,20.61,0.0,1134.0
Maga,2020-01-01,24.8,38.15,18.31,0.0,701.0
Maga,2020-02-01,27.6,41.69,15.19,0.0,492.0
Maga,2020-03-01,32.43,43.97,17.14,0.0,498.0
Maga,2020-04-01,34.95,44.79,25.68,6.0,325.0
Maga,2020-05-01,33.33,44.73,45.09,25.73,192.0
Maga,2020-06-01,32.58,42.73,48.43,39.6,333.0
Maga,2020-07-01,28.37,38.32,67.86,99.2,877.0
Maga,2020-08-01,26.67,35.15,76.82,141.36,1544.0
Maga,2020-09-01,26.25,33.69,80.32,153.0,2038.0
Maga,2020-10-01,27.22,37.23,65.53,37.2,3230.0
Maga,2020-11-01,27.78,38.16,37.73,0.3,2664.0
Maga,2020-12-01,27.48,39.08,23.88,0.0,1866.0
Maga,2021-01-01,26.88,39.06,17.94,0.0,1804.0
Maga,2021-02-01,27.38,40.01,14.28,0.0,1192.0
Maga,2021-03-01,32.9,43.64,18.55,0.62,940.0
Maga,2021-04-01,34.02,44.45,19.74,0.9,534.0
Maga,2021-05-01,34.57,44.06,32.91,11.78,426.0
Maga,2021-06-01,31.06,41.24,54.68,53.1,504.0
Maga,2021-07-01,27.59,37.82,71.83,135.47,832.0
Maga,2021-08-01,26.81,34.68,76.96,101.99,2016.0
Maga,2021-09-01,27.65,37.69,73.29,72.3,2130.0
Maga,2021-10-01,30.01,40.34,58.33,30.69,1920.0
Maga,2021-11-01,30.48,40.66,30.93,0.0,1013.0
Maga,2021-12-01,27.14,38.54,21.32,0.0,846.0
Maga,2022-01-01,25.29,37.96,19.81,0.0,776.0
Maga,2022-02-01,26.54,40.0,13.1,0.0,728.0
Maga,2022-03-01,31.98,44.18,11.8,0.0,856.0
Maga,2022-04-01,34.41,44.8,30.89,6.9,563.0
Maga,2022-05-01,32.34,41.82,49.37,40.3,391.0
Maga,2022-06-01,30.5,41.56,55.82,64.2,496.0
Maga,2022-07-01,28.11,38.88,69.89,131.13,888.0
Maga,2022-08-01,25.69,33.87,82.85,228.78,1548.0
Maga,2022-09-01,26.13,32.93,82.51,187.8,1653.0
Maga,2022-10-01,27.09,35.98,68.06,7.75,1281.0
Maga,2022-11-01,27.06,37.77,34.18,0.0,1194.0
Maga,2022-12-01,25.31,38.85,24.49,0.0,806.0
Maga,2023-01-01,26.45,41.09,20.15,0.0,485.0
Maga,2023-02-01,28.21,41.45,15.23,0.0,486.0
Maga,2023-03-01,32.05,43.86,17.44,2.17,744.0
Maga,2023-04-01,35.26,44.21,22.85,4.2,616.0
Maga,2023-05-01,33.97,44.05,41.71,48.67,533.0
Maga,2023-06-01,29.58,39.67,64.5,102.9,703.0
Maga,2023-07-01,29.38,38.22,65.7,92.38,940.0
Maga,2023-08-01,27.48,35.53,76.51,143.22,1030.0
Maga,2023-09-01,28.1,37.56,74.03,119.1,1173.0
Maga,2023-10-01,30.64,40.91,53.86,16.74,1078.0
Maga,2023-11-01,30.97,40.68,30.23,1.8,1074.0
Maga,2023-12-01,26.84,39.48,20.19,0.0,936.0
Maga,2024-01-01,25.24,37.26,15.19,0.0,830.0
Maga,2024-02-01,28.64,44.04,16.61,0.0,764.0
Maga,2024-03-01,34.14,46.32,12.89,0.0,657.0
Maga,2024-04-01,36.45,46.09,18.75,4.8,598.0
Maga,2024-05-01,37.0,46.95,28.11,8.37,706.0
Maga,2024-06-01,31.11,43.11,59.32,101.7,790.0
Maga,2024-07-01,27.89,37.62,74.61,202.12,950.0
Maga,2024-08-01,25.7,31.55,85.27,273.42,1159.0
Maga,2024-09-01,26.74,32.83,80.97,114.9,1085.0
Maga,2024-10-01,26.98,36.0,72.1,54.56,1220.0
Maga,2024-11-01,25.8,37.83,40.39,0.0,1089.0
Maga,2024-12-01,25.25,37.85,27.44,0.0,1128.0
Maga,2025-01-01,26.53,40.33,20.93,0.0,1072.0
Maga,2025-02-01,29.39,42.22,16.05,0.0,1013.0
Maga,2025-03-01,32.7,43.93,12.61,0.0,1089.0
Maga,2025-04-01,34.79,45.49,18.7,6.0,642.0
Maga,2025-05-01,36.03,45.18,26.97,4.96,549.0
Maga,2025-06-01,32.36,42.93,50.2,73.2,714.0
Maga,2025-07-01,27.76,37.56,72.83,203.36,741.0
Maga,2025-08-01,26.32,32.98,79.87,229.71,1205.0
Maga,2025-09-01,26.83,33.72,80.07,102.0,955.0
Maga,2025-10-01,27.84,38.26,63.45,13.95,1265.0
Maga,2025-11-01,28.77,40.11,29.64,0.0,2176.0
Maga,2025-12-01,28.2,39.74,21.97,0.0,911.0
Makary,2017-01-01,25.86,40.24,20.17,0.0,576.0
Makary,2017-02-01,25.34,38.67,14.4,0.0,107.0
Makary,2017-03-01,30.02,42.72,14.04,0.0,144.0
Makary,2017-04-01,34.42,44.54,17.46,0.0,316.0
Makary,2017-05-01,35.15,45.07,32.6,9.61,231.0
Makary,2017-06-01,31.68,43.15,53.38,113.4,246.0
Makary,2017-07-01,29.03,38.42,65.56,115.63,460.0
Makary,2017-08-01,27.64,35.51,72.93,141.36,625.0
Makary,2017-09-01,28.41,38.13,68.4,95.4,589.0
Makary,2017-10-01,28.91,39.04,37.73,4.03,959.0
Makary,2017-11-01,27.22,39.34,21.39,0.0,1027.0
Makary,2017-12-01,25.47,37.75,23.04,0.0,
Makary,2018-01-01,21.37,33.61,19.28,0.0,1577.0
Makary,2018-02-01,28.7,41.25,17.37,0.0,497.0
Makary,2018-03-01,31.26,42.71,12.0,0.0,427.0
Makary,2018-04-01,34.01,45.12,16.28,0.6,188.0
Makary,2018-05-01,34.9,45.28,37.48,27.28,386.0
Makary,2018-06-01,32.67,43.89,47.66,90.0,419.0
Makary,2018-07-01,28.83,37.4,65.96,198.09,1003.0
Makary,2018-08-01,26.84,33.58,78.08,266.29,2595.0
Makary,2018-09-01,27.03,34.9,78.1,114.6,3880.0
Makary,2018-10-01,28.18,37.81,61.87,9.3,3322.0
Makary,2018-11-01,26.15,36.88,31.19,0.0,1006.0
Makary,2018-12-01,23.61,36.07,26.37,0.0,1942.0
Makary,2019-01-01,24.02,38.13,19.55,0.0,1640.0
Makary,2019-02-01,25.98,39.44,17.52,0.0,518.0
Makary,2019-03-01,31.44,44.4,15.42,0.0,631.0
Makary,2019-04-01,34.5,45.12,15.32,0.9,1054.0
Makary,2019-05-01,35.18,45.68,33.87,17.36,806.0
Makary,2019-06-01,31.83,43.68,53.81,103.2,673.0
Makary,2019-07-01,29.34,38.96,64.45,121.83,1144.0
Makary,2019-08-01,27.24,35.23,74.88,172.36,2485.0
Makary,2019-09-01,28.64,38.5,68.24,84.0,2887.0
Makary,2019-10-01,28.02,37.31,67.16,54.87,2577.0
Makary,2019-11-01,27.46,38.16,35.81,0.0,6195.0
Makary,2019-12-01,23.02,34.9,24.19,0.0,3455.0
Makary,2020-01-01,22.68,37.18,22.38,0.0,2695.0
Makary,2020-02-01,25.14,39.41,18.49,0.0,1789.0
Makary,2020-03-01,31.28,43.41,17.16,0.0,1224.0
Makary,2020-04-01,34.27,46.13,17.92,0.3,1244.0
Makary,2020-05-01,34.71,44.65,31.5,12.4,1009.0
Makary,2020-06-01,34.26,43.83,40.19,22.8,683.0
Makary,2020-07-01,29.44,40.48,63.16,142.6,855.0
Makary,2020-08-01,26.62,34.71,79.69,398.66,3702.0
Makary,2020-09-01,26.79,34.78,78.49,90.9,5680.0
Makary,2020-10-01,26.58,36.02,64.15,88.04,7365.0
Makary,2020-11-01,23.85,34.77,48.41,0.3,5344.0
Makary,2020-12-01,24.66,36.94,31.25,0.0,7838.0
Makary,2021-01-01,24.48,37.04,23.41,0.0,7481.0
Makary,2021-02-01,25.11,38.19,18.8,0.0,3875.0
Makary,2021-03-01,31.16,43.51,16.98,0.0,2807.0
Makary,2021-04-01,33.07,43.9,14.75,0.0,1436.0
Makary,2021-05-01,35.17,44.21,23.56,1.86,1476.0
Makary,2021-06-01,32.95,42.89,45.1,33.3,1210.0
Makary,2021-07-01,29.29,40.35,64.7,227.85,1000.0
Makary,2021-08-01,27.32,35.38,76.43,102.3,4508.0
Makary,2021-09-01,27.96,36.51,72.07,113.4,4546.0
Makary,2021-10-01,28.6,38.24,51.66,43.09,3587.0
Makary,2021-11-01,27.9,38.26,29.06,0.0,2128.0
Makary,2021-12-01,24.6,36.18,25.19,0.0,2377.0
Makary,2022-01-01,22.7,35.72,24.27,0.0,1974.0
Makary,2022-02-01,24.28,38.59,16.87,0.0,1803.0
Makary,2022-03-01,30.09,43.24,13.62,0.0,1359.0
Makary,2022-04-01,34.67,44.85,23.96,2.1,1013.0
Makary,2022-05-01,34.28,42.89,34.44,17.36,1119.0
Makary,2022-06-01,32.79,43.14,43.19,56.4,921.0
Makary,2022-07-01,28.92,39.98,66.52,200.26,1285.0
Makary,2022-08-01,26.36,34.08,79.5,267.22,2527.0
Makary,2022-09-01,26.69,34.7,79.9,150.6,3149.0
Makary,2022-10-01,26.51,34.22,62.9,4.34,2156.0
Makary,2022-11-01,24.23,35.36,38.4,0.0,1369.0
Makary,2022-12-01,23.1,36.88,29.24,0.0,1290.0
Makary,2023-01-01,24.3,39.62,24.44,0.0,894.0
Makary,2023-02-01,25.95,40.3,19.43,0.0,1029.0
Makary,2023-03-01,30.83,42.52,17.56,3.1,1038.0
Makary,2023-04-01,34.22,44.09,20.18,13.5,753.0
Makary,2023-05-01,35.43,44.57,30.2,17.98,968.0
Makary,2023-06-01,31.61,41.64,54.24,72.6,1007.0
Makary,2023-07-01,31.64,40.67,54.25,132.68,1144.0
Makary,2023-08-01,28.34,36.92,72.83,389.05,1423.0
Makary,2023-09-01,28.51,38.83,72.14,78.3,1104.0
Makary,2023-10-01,29.34,38.85,47.21,7.75,1067.0
Makary,2023-11-01,29.09,38.68,30.35,0.0,916.0
Makary,2023-12-01,24.61,37.85,25.78,0.0,785.0
Makary,2024-01-01,22.99,35.21,21.22,0.0,881.0
Makary,2024-02-01,26.5,42.95,19.64,0.0,834.0
Makary,2024-03-01,33.02,45.19,13.86,0.0,834.0
Makary,2024-04-01,35.51,46.53,13.47,0.0,884.0
Makary,2024-05-01,36.99,46.45,20.99,13.64,839.0
Makary,2024-06-01,33.69,42.07,46.65,92.4,610.0
